"estar como una cabra","to be crazy","\'a1Ese hombre est\'e1 como una cabra!","That man is crazy!", "27"\
"echar el ojo a","to have one's eye on","He echado el ojo a ese coche.","I have my eye on that car.", "27"\
"tener la cabeza llena de p\'e1jaros","to have foolish ideas","Tiene la cabeza llena de p\'e1jaros con sus planes.","He has foolish ideas with his plans.", "27"\
"hacerse el loco","to play dumb","Cuando le pregunt\'e9, se hizo el loco.","When I asked him, he played dumb.", "27"\
"caer en saco roto","to be ignored","Mi consejo cay\'f3 en saco roto.","My advice was ignored.", "27"\
"quedarse tan ancho","to act as if nothing happened","Minti\'f3 y se qued\'f3 tan ancho.","He lied and acted as if nothing happened.", "27"\
"meter ciza\'f1a","to stir up trouble","Siempre mete ciza\'f1a entre amigos.","He always stirs up trouble among friends.", "27"\
"estar de bote en bote","to be packed","El bar est\'e1 de bote en bote.","The bar is packed.", "27"\
"ser un rollo","to be a bore","La pel\'edcula fue un rollo.","The movie was a bore.", "27"\
"ir viento en popa","to go smoothly","El negocio va viento en popa.","The business is going smoothly.", "27"\
"ponerse morado","to eat a lot","En la fiesta me puse morado de comida.","At the party, I ate a lot.", "27"\
"estar hecho un fideo","to be very thin","Despu\'e9s de la enfermedad, est\'e1 hecho un fideo.","After the illness, he is very thin.", "27"\
"ser un aguafiestas","to be a party pooper","No seas aguafiestas y ven con nosotros.","Don't be a party pooper and come with us.", "27"\
"no tener pelos en la lengua","to be straightforward","Es directo; no tiene pelos en la lengua.","He is direct; he is straightforward.", "27"\
"ser una gallina","to be a coward","No seas gallina y salta.","Don't be a coward and jump.", "27"\
"tener madera de","to have the makings of","Tiene madera de artista.","He has the makings of an artist.", "27"\
"hacer buenas migas","to get along well","Ellos hacen buenas migas.","They get along well.", "27"\
"tener la cabeza en su sitio","to be sensible","Ella siempre tiene la cabeza en su sitio.","She always has her head on straight.", "27"\
"cortar el bacalao","to be the boss","En esa empresa, \'e9l corta el bacalao.","In that company, he is the boss.", "27"\
"echar un capote","to help out","Le ech\'e9 un capote en la reuni\'f3n.","I helped him out in the meeting.", "27"\
"irse con la m\'fasica a otra parte","to leave","No me interesa; vete con la m\'fasica a otra parte.","I'm not interested; go away.", "27"\
"no ser santo de mi devoci\'f3n","to not be one's cup of tea","Ese tipo de m\'fasica no es santo de mi devoci\'f3n.","That type of music is not my cup of tea.", "27"\
"estar en su salsa","to be in one's element","En la cocina, est\'e1 en su salsa.","In the kitchen, he is in his element.", "27"\
"ser un bocazas","to be a blabbermouth","No le cuentes nada; es un bocazas.","Don't tell him anything; he's a blabbermouth.", "27"\
"llevarse como el perro y el gato","to not get along","Ellos se llevan como el perro y el gato.","They don't get along at all.", "27"\
"hacerse la pelota","to flatter","Est\'e1 haci\'e9ndole la pelota al jefe.","He is flattering the boss.", "27"\
"tener m\'e1s cara que espalda","to be cheeky","Pide dinero; tiene m\'e1s cara que espalda.","He asks for money; he's cheeky.", "27"\
"sudar tinta","to sweat blood","Sud\'e9 tinta para aprobar el examen.","I sweated blood to pass the exam.", "27"\
"estar entre dos aguas","to be undecided","Estoy entre dos aguas sobre qu\'e9 carrera estudiar.","I'm undecided about which career to pursue.", "27"\
"perder el norte","to lose one's way","Con tantos problemas, he perdido el norte.","With so many problems, I've lost my way.", "27"\
"dar en el blanco","to hit the target","Con tu idea, diste en el blanco.","With your idea, you hit the target.", "27"\
"ponerse como una moto","to get excited","Se puso como una moto con la noticia.","He got excited with the news.", "27"\
"ser una mosquita muerta","to be two-faced","Parece inocente, pero es una mosquita muerta.","She seems innocent, but she's two-faced.", "27"\
"no dar pie con bola","to not get anything right","Hoy no doy pie con bola.","Today I can't get anything right.", "27"\
"estar hasta la coronilla","to be fed up","Estoy hasta la coronilla de tus mentiras.","I'm fed up with your lies.", "27"\
"tener malas pulgas","to be grumpy","No le hables; tiene malas pulgas hoy.","Don't talk to him; he's grumpy today.", "27"\
"no tener ni pies ni cabeza","to not make sense","Tu plan no tiene ni pies ni cabeza.","Your plan doesn't make sense.", "27"\
"estar a dos velas","to be broke","Tras las vacaciones, estoy a dos velas.","After the holidays, I'm broke.", "27"\
"ser una caja de sorpresas","to be full of surprises","Esa ciudad es una caja de sorpresas.","That city is full of surprises.", "27"\
"no ver tres en un burro","to have poor eyesight","Sin gafas, no veo tres en un burro.","Without glasses, I can't see anything.", "27"\
"ponerse los dientes largos","to make jealous","Sus viajes me ponen los dientes largos.","His trips make me jealous.", "27"\
"cantar las cuarenta","to tell off","Le cant\'e9 las cuarenta por su actitud.","I told him off for his attitude.", "27"\
"estar hecho un roble","to be strong as an ox","A sus 80 a\'f1os, est\'e1 hecho un roble.","At 80 years old, he is as strong as an ox.", "27"\
"ser un rat\'f3n de biblioteca","to be a bookworm","Mi hermano es un rat\'f3n de biblioteca.","My brother is a bookworm.", "27"\
"andar con pies de plomo","to tread carefully","Con ese tema, ando con pies de plomo.","With that topic, I tread carefully.", "27"\
"hacer el primo","to be fooled","Me vendieron una copia; hice el primo.","They sold me a copy; I was fooled.", "27"\
"ponerse el mundo por montera","to be carefree","Se puso el mundo por montera y sigui\'f3 su camino.","He became carefree and went his own way.", "27"\
"ser un manazas","to be clumsy","No toques eso; eres un manazas.","Don't touch that; you're clumsy.", "27"\
"meterse en camisa de once varas","to get involved unnecessarily","No te metas en camisa de once varas.","Don't get involved unnecessarily.", "27"\
"estar m\'e1s claro que el agua","to be crystal clear","Es m\'e1s claro que el agua que minti\'f3.","It's crystal clear that he lied.", "27"\
"ser un viva la Virgen","to be carefree","Es un viva la Virgen; nunca planifica.","He is carefree; he never plans.", "27"\
"tener la lengua larga","to be a gossip","Ten cuidado; tiene la lengua larga.","Be careful; she's a gossip.", "27"\
"hacer el ganso","to act silly","Deja de hacer el ganso y trabaja.","Stop acting silly and work.", "27"\
"comerse el coco","to overthink","No te comas el coco con eso.","Don't overthink it.", "27"\
"estar hecho una furia","to be furious","Cuando lo supo, estaba hecho una furia.","When he found out, he was furious.", "27"\
"dormir como un tronco","to sleep soundly","Anoche dorm\'ed como un tronco.","Last night I slept soundly.", "27"\
"tener la cabeza bien amueblada","to be sensible","Ella tiene la cabeza bien amueblada.","She is sensible.", "27"\
"buscarle tres pies al gato","to complicate things","No busques tres pies al gato.","Don't complicate things.", "27"\
"ser m\'e1s listo que el hambre","to be very clever","Ese ni\'f1o es m\'e1s listo que el hambre.","That boy is very clever.", "27"\
"estar al pie del ca\'f1\'f3n","to be ready","Siempre est\'e1 al pie del ca\'f1\'f3n.","He is always ready.", "27"\
"no tener abuela","to brag","Siempre habla de sus logros; no tiene abuela.","He always talks about his achievements; he brags a lot.", "27"\
"ser un lince","to be sharp","Para los negocios, es un lince.","For business, he is sharp.", "27"\
"no tener un duro","to be broke","Este mes no tengo un duro.","I don't have a penny this month.", "27"\
"meter la pata","to make a mistake","Met\'ed la pata en la reuni\'f3n.","I made a mistake in the meeting.", "27"\
"irse por peteneras","to change the subject","No te vayas por peteneras y responde.","Don't change the subject and answer.", "27"\
"estar en el ajo","to be in the know","Todos est\'e1n en el ajo menos yo.","Everyone is in the know except me.", "27"\
"ser m\'e1s feo que Picio","to be very ugly","Ese cuadro es m\'e1s feo que Picio.","That painting is uglier than Picio.", "27"\
"echar sapos y culebras","to curse","Despu\'e9s del accidente, echaba sapos y culebras.","After the accident, he was cursing.", "27"\
"estar al loro","to be alert","En este negocio, hay que estar al loro.","In this business, you have to be alert.", "27"\
"dar calabazas","to reject","Me dio calabazas cuando la invit\'e9.","He rejected me when I invited her.", "27"\
"tener mucho morro","to be cheeky","Tiene mucho morro pidiendo m\'e1s dinero.","He is very cheeky asking for more money.", "27"\
"ser un chollo","to be a bargain","Este piso es un chollo.","This apartment is a bargain.", "27"\
"ponerse como un flan","to be nervous","Antes del examen, me pongo como un flan.","Before the exam, I get nervous.", "27"\
"irse por los cerros de \'dabeda","to go off on a tangent","En su discurso, se fue por los cerros de \'dabeda.","In his speech, he went off on a tangent.", "27"\
"estar hecho un cuadro","to be a mess","Despu\'e9s de la fiesta, estaba hecho un cuadro.","After the party, it was a mess.", "27"\
"cargarle el muerto a alguien","to blame someone else","Siempre le carga el muerto a su hermano.","He always blames his brother.", "27"\
"hacer el indio","to clown around","Deja de hacer el indio y conc\'e9ntrate.","Stop clowning around and concentrate.", "27"\
"poner a alguien por las nubes","to praise someone highly","Le pusieron por las nubes en la reuni\'f3n.","They praised him highly in the meeting.", "27"\
"estar frito","to be in trouble","Si no estudio, estoy frito.","If I don't study, I'm in trouble.", "27"\
"ser un plomo","to be boring","La conferencia fue un plomo.","The lecture was boring.", "27"\
"tener m\'e1s cuento que Calleja","to be a storyteller","Dice que trabaja mucho, pero tiene m\'e1s cuento que Calleja.","He says he works a lot, but he's a great storyteller.", "27"\
"estar como una regadera","to be crazy","Con sus ideas, est\'e1 como una regadera.","With his ideas, he is crazy.", "27"\
"ser un ave nocturna","to be a night owl","Trabaja de noche; es un ave nocturna.","He works at night; he's a night owl.", "27"\
"tener vista de lince","to have sharp eyesight","Encontr\'f3 la aguja; tiene vista de lince.","He found the needle; he has sharp eyesight.", "27"\
"estar en Babia","to be daydreaming","En clase, siempre est\'e1 en Babia.","In class, he is always daydreaming.", "27"\
"ponerse las botas","to have a great time","En la fiesta, nos pusimos las botas.","At the party, we had a great time.", "27"\
"darle vueltas a algo","to think over","Le estoy dando vueltas a esa idea.","I'm thinking over that idea.", "27"\
"ser un pelota","to be a suck-up","Es un pelota con el profesor.","He is a suck-up with the teacher.", "27"\
"tener cara de pocos amigos","to look grumpy","Hoy tiene cara de pocos amigos.","Today he looks grumpy.", "27"\
"ser un quemado","to be burned out","Despu\'e9s de tanto trabajo, estoy quemado.","After so much work, I'm burned out.", "27"\
"echar pestes de alguien","to badmouth someone","Siempre echa pestes de su jefe.","He always badmouths his boss.", "27"\
}
